hellinger_distance
0.062497670458982156
0.06652352106639071
0.09546239780914284
0.07275925452446148
0.057212909495663385
0.08159191259872343
0.09246482147370844
0.09154810567913335
0.07687894447727875
0.06747051221154811
0.08994511809461993
0.1063647442045477
0.06975246408616187
0.10138074161678076
0.09783867301336636
0.11984075007267982
0.06844514896438557
0.09907325985137222
0.0862866579588709
0.16029845933248554
0.0897140579447499
0.10153868616102926
0.06779356299394886
0.0768129254614565
0.08974297970014247
0.08260031203180851
0.11375101679651294
0.06529730483057494
0.08631765182128369
0.07501586007288333
0.06194171808340325
0.06854076190344095
0.08422884939637033
0.11634075321550583
0.13734558232709876
0.09900039276883278
0.08519544994930085
0.10662528451757156
0.0896700844118111
0.07669132247038285
0.06949783275798775
0.08570397533878803
0.0897737765258975
0.10130024627753687
0.103489468154911
0.0795749785503167
0.058138451675618145
0.09000184034666106
0.07548893584889683
0.10866663510416787
0.10674684451326677
0.07884550434101367
0.04963495866989014
0.060722102645275604
0.0725289462395528
0.06803271377953908
0.08320862185046864
0.10103277776655549
0.10335719823356737
0.0874858548955261
0.14779118686111828
0.09758462015375598
0.07003577064243101
0.10346454555322966
0.07892885647543238
0.09669684407968283
0.1036472738851551
0.05067496659799714
0.0932018148306566
0.11063227310906676
0.06747114816765593
0.10966730509382465
0.16712185597150817
0.10784368520754287
0.09817115149521603
0.07577743393548168
0.05450610781012082
0.06441145876464174
0.06662737013266398
0.07824309609914586
0.07367518186058337
0.07327102710124375
0.09315697855326413
0.0921761789989865
0.11633014862527483
0.06571096249885953
0.15659289274357696
0.10981932203242468
0.07431041458457126
0.07134793002267326
0.1051612837687439
0.0996943602000557
0.09659583503153718
0.0732682511233775
0.04475434717391822
0.10482290923170962
0.06241732735781224
0.12529885124273094
0.07125560870600767
0.07078335496562477
0.05912315199559759
0.09894801190007962
0.06677345238686876
0.06273132522055401
0.07882910091867787
0.06823519390773175
0.07311741279125998
0.09392668194407941
0.06257843717295361
0.0824545101590043
0.07226247762486986
0.1419646736914705
0.06778437762911202
0.14618782762226606
0.07652899617650831
0.05694161632278291
0.10750251368933551
0.12401445307560369
0.09627925968061005
0.0997843469534206
