x1,x2,x3,x4,x5,gene_name,bf,bs,mean_es,mean_true,var_true
9.246667051932485,7.345264757272408,1.2104398067581665,0.6404081789525399,16.605171194992256,x1,0.31756438909428863,20.903601769890425,6.638239525925544,1.9081632653061225,3.367503523148389
6.151142083517534,4.77630483261187,1.0,0.6117247801183336,27.39131077220035,x2,0.3421649007259674,35.27577286591505,12.070131320697598,3.520408163265306,8.260452006889714
2.2781568328230235,8.469280060482099,1.0424202087154721,0.8006490509680974,53.855672299059194,x3,0.6365536199290898,14.486670290531794,9.221542414157213,2.50765306122449,6.1943146823946975
5.942594866106074,9.148744839461353,1.0,0.9928514916797565,42.23870307206926,x4,0.6035902755659216,27.436277263344913,16.560270153885384,4.839285714285714,11.506074168797952
14.99015735765213,5.388553189589914,14.977677025521718,4.121214877298559,27.772181105414255,x5,0.155856976742658,77.2580969859658,12.041213425123688,3.517857142857143,11.05850383631714
1.0,6.2860017726766495,10.006054565814454,2.2333731023077856,399.9998836826234,x6,0.21554851480400747,63.63343475678006,13.71609235370165,1.3545918367346939,5.20130878438332
7.560338909189902,9.995821638741173,1.0004388272108329,0.23892028704866144,105.89212859034987,x7,0.20227834083719803,80.09150311923572,16.200776366116273,4.336734693877551,32.60243227725873
8.740187216048772,9.899043911487194,1.0030084633043521,0.5092746008870886,41.88921404498903,x8,0.35057987387966055,36.985346904208185,12.9663182530728,3.5229591836734695,12.076197870452532
14.986044282096357,5.039190705425882,9.270843772109572,3.3578264326257465,31.8398133157776,x9,0.17437202809257926,94.68838950074986,16.511006514065844,5.084183673469388,14.379084242392608
1.0401395823199782,1.0952685487248506,2.2456943309471353,0.991532933578374,54.43488520743536,x10,0.3110867521645254,51.69497364752835,16.081621455240324,4.709183673469388,21.991935904796712
1.5712029873943476,3.638463244070997,3.0546208751128643,1.6087015238337203,94.55483337923518,x11,0.42906615348717136,40.831754153383486,17.519523694726086,5.0,21.861892583120206
2.7375797954052006,9.977603134134315,1.0,1.0884963724197223,158.72777918060154,x12,0.8381730829628036,43.550535676026776,36.50288675225693,10.951530612244898,57.72910251056947
1.5465270740014638,4.510795549219001,2.714694779235479,2.019389595246996,41.917506950435865,x13,0.5927103570068176,14.371424877529124,8.518092369856948,2.385204081632653,5.045611722950049
14.99922488098981,5.973388507332987,4.896735778684201,1.5256736345163253,50.230473428977064,x14,0.17480792968240366,126.1291084473925,22.048368320376053,6.505102040816326,27.360587713346202
2.2076671336005904,9.737541671885836,1.0054173640594462,1.284266146128612,102.73485905463062,x15,0.9905009478849629,23.29174851850186,23.07049898547427,7.191326530612245,26.44156140717156
1.7377106553125041,9.8445382554767,1.0000550048002552,1.1928749257690048,153.7473924162489,x16,0.985345771489909,27.13875197545175,26.741054502524797,8.01530612244898,34.39874210553787
1.001178422093224,7.127920317654628,3.5046666121887693,2.1440541420530765,81.78158028442357,x17,0.5633622858550895,11.486934457257043,6.47130565330792,1.7372448979591837,4.64433817005063
1.7728512029389627,1.7183282510646931,9.099425918583396,4.000566538504211,55.48211217665608,x18,0.30245613519180253,57.24257239734808,17.313367215738854,4.622448979591836,14.926144370791798
1.047961521430257,2.6032657063236213,14.986991687505252,7.824129158607052,53.36161753343722,x19,0.4313989083103046,21.48106578613248,9.266908329479387,2.4770408163265305,6.270571271987055
4.712557111121673,10.0,1.0000680337088812,0.5622648733085678,219.3438763347419,x20,0.44446461019977257,103.36705442022809,45.94299755038536,14.619897959183673,163.893516102093
5.105838526375424,7.76454837980515,1.0052045331699082,0.8204983464430612,44.309914907389626,x21,0.531152608227766,29.13746680012883,15.476441488038367,4.563775510204081,12.128914609321983
3.8084443967275465,3.2537478562572466,1.001065794753678,0.6034928869225912,29.44668081559768,x22,0.35344860392977645,34.46672929456433,12.182217351189292,3.308673469387755,9.896804373923485
14.998841460812624,5.066117436982239,14.999429589024848,3.607228830151994,17.236377902279834,x23,0.14047356352205906,51.03034083413326,7.168413824715943,2.0229591836734695,4.63630017224281
4.458712802306468,3.4105243800539813,1.0761910516633848,0.3300162512355214,22.770617402205527,x24,0.21889675323442506,29.768924661969216,6.5163209557852655,1.6454081632653061,4.8074468918002
11.688790949414573,9.988777396453113,1.0007693651214329,0.24557859103094054,42.745786282909414,x25,0.19064535942221106,50.02079233507589,9.536231933304324,2.2448979591836733,10.533221984445955
1.7919884432279318,2.9663311428293584,14.996791264232138,6.249773619152503,74.01635481930354,x26,0.3329246252012018,44.71397361237901,14.886382906157708,3.933673469387755,13.085103606660056
1.8542063028037346,9.783105061016329,1.0008339978190317,1.2243459980893436,256.08782198617786,x27,0.9930730835658125,48.536701858614464,48.20049218084877,15.364795918367347,124.5596782191137
2.1901386453166136,1.5909193772651473,10.485915477715517,4.658494185723997,29.155929115062982,x28,0.2756663659788312,40.137500370874484,11.064558866712959,3.0127551020408165,7.521576021713031
4.743387695719379,9.829299815692028,2.8276243736818043,1.2406367399811398,74.0977975132665,x29,0.3620894858849171,35.757845176644345,12.947539776363612,3.691326530612245,11.72800641995929
9.842843338145563,4.834968154794281,2.127874200591266,0.47625321348853084,28.983221708259087,x30,0.15375841814229554,59.002934781743534,9.072197917793916,2.0408163265306123,8.934391147763456
14.493653297907285,7.647850616633601,14.999950980845664,2.852197766079661,20.37362856328517,x31,0.13977778162334945,38.610627170771664,5.396907813016685,1.5535714285714286,4.114769820971867
13.67569624828039,4.086946047197529,14.99919282111158,3.2278473216027384,19.797866832100365,x32,0.12510947936941577,66.24741555993043,8.28817967027223,2.377551020408163,6.245837465420952
2.8337826728812012,9.985264632909267,12.033148228205615,9.993649013244173,54.0760702825192,x33,0.6720990262703956,15.346596872261522,10.314432814411267,2.9668367346938775,4.942631400386242
9.244038271372265,9.988862345614825,1.0,0.48299542287988095,53.94778338874743,x34,0.33379535739761856,49.9251423281664,16.66478072655728,4.2270408163265305,20.354970248969156
15.0,2.7679447618649022,1.0,0.07594193273707411,79.23246537940014,x35,0.05380064166137857,429.3752523768788,23.100664091392446,7.339285714285714,94.79251918158567
15.0,3.3191703506777377,1.0,0.09431943660776736,46.367916353716154,x36,0.06613113584516521,209.54596234077746,13.857512501363827,4.26530612244898,35.382118064617146
5.252026033760228,9.518556102904105,1.0059699960701773,0.34487307365323056,48.97169375627313,x37,0.28829283452883236,27.020969120180734,7.789951779372953,1.9464285714285714,6.245204603580563
1.1846921999476858,0.6365364605082962,14.937494720779325,5.963413936737356,24.37836874071187,x38,0.22904207857285394,45.371891614044365,10.392072364062962,2.788265306122449,6.673723837361028
7.881195780171315,9.998788159447956,1.0030639643668415,0.336162991916684,54.8197304967219,x39,0.26510593090246803,43.20973919750961,11.455158134008649,2.9668367346938775,12.25209431598727
8.170112156561133,8.465063615980172,1.0288015737844969,0.48958446212197665,34.92923788232788,x40,0.32610109485004163,33.71218504526016,10.993580453046539,3.107142857142857,9.599744245524299
3.8841767962819405,2.042120171867785,14.957627750534986,5.2400147560932755,15.007305347039152,x41,0.21023718316012635,28.544366784434935,6.0010872678490745,1.6607142857142858,3.1659207161125327
