x1
7.6565886
0.072921775
0.11613302
0.044025056
0.04904541
0.12316122
0.09572601
0.02989989
0.027037816
0.01925317
0.36301383
0.03223415
0.027442062
0.05217389
0.024885798
0.024076067
0.090007976
0.14669788
0.06458657
0.05201448
0.012904112
0.03396474
0.06643717
0.1007051
0.030492188
0.032507088
0.0669878
0.020215524
0.02107707
0.17960536
0.02858589
0.03506785
0.024040654
0.020854114
0.021261275
0.020214349
0.018073335
0.025421904
0.027944915
0.018014878
0.021204352
0.03363453
0.011437163
0.011522624
0.012960649
0.0096795345
0.0071029332
0.022955943
0.007631637
0.0069248388
0.02308699
0.01405545
0.0076927464
0.006765474
0.004448653
0.017146874
0.013537951
0.0053885304
0.016777536
0.004024995
0.005311025
0.04617258
0.040437046
0.0069497842
0.008401928
0.015901461
0.0046870383
0.036753464
0.004771443
0.004237422
0.009197236
0.018282812
0.019363254
0.006238745
0.0049551427
0.0065597543
0.016608601
0.007734342
0.025083596
0.008971392
0.08952777
0.0051383544
0.037378643
0.004119633
0.0043927035
0.0034371412
0.0057644187
0.003505561
0.0052423985
0.0043164124
0.004115341
0.0041313497
0.0052647665
0.008610695
0.0040861606
0.0041939765
0.0060586752
0.0045071035
0.008210989
0.003066855
0.003583182
0.0047425777
0.0043835645
0.011200153
0.0034411668
0.0066225226
0.0031159068
0.0032659748
0.005562961
0.013645432
0.0039236047
0.0042367163
0.0065987175
0.0030318
0.0033880242
0.015898371
0.0031319105
0.004920969
0.0031670507
0.003806954
0.003522247
0.004458392
0.0032328009
0.0028845607
0.002906813
0.010475575
0.005901722
0.0035972982
0.0033958443
0.0047479295
0.0030771873
0.00810259
0.00359588
0.004800081
0.0030446365
0.0028998286
0.0027964294
0.0031826037
0.0041080024
0.00282774
0.002768162
0.002894411
0.0031304762
0.003709299
0.003186561
0.0027381934
0.003608518
0.0030744832
0.007144752
0.003459199
0.0028355622
0.002885563
0.0065721804
0.002771744
0.0030772407
0.0040010195
0.0029843387
0.002997564
0.0029344528
0.0028572036
0.0052007535
0.022488175
0.002615476
0.0033140865
0.0086788
0.0031949712
0.0031167653
0.0032648318
0.0037277602
0.0027612455
0.0033393756
0.003371268
0.0026393032
0.0028621056
0.0026038045
0.0030117552
0.002646709
0.0036270341
0.008677282
0.0030983652
0.0038623626
0.0035682018
0.003066184
0.0033642019
0.0038548221
0.0025820304
0.0026919525
0.0027002469
0.0026121535
0.0029334603
0.0029691989
0.0025461172
0.0046186848
0.0026361335
0.0026582594
0.0028967743
0.002677386
0.0027497956
0.0025768976
0.0027617754
0.002721189
0.0025809184
0.0031667708
0.0027475667
0.0028749767
0.0028532445
0.0026428227
0.0026653325
0.0028408933
0.0026215743
0.002593758
0.0039083026
0.002673831
0.0030974934
0.002864966
0.0025164122
0.0026360906
0.0028242813
0.0026408883
0.002579456
0.00301812
0.0025930025
0.0028044856
0.0026739435
0.0029102082
0.0029725612
0.004081546
0.0027976588
0.002758766
0.0030352306
0.0026674906
0.0026028464
0.0026474947
0.0028490322
0.0025629236
0.0027547097
0.0024917878
0.0024678595
0.0024878646
0.0024646246
0.002558945
0.0027565262
0.003099159
0.0025820532
0.002625705
0.002728918
0.0025685695
0.0030073402
0.0025639206
0.0025068745
0.0025591522
0.0026462981
0.002615878
0.0025909273
0.002732927
0.0024717257
0.0025561077
0.0025937373
0.0025072473
0.002741234
0.0024950074
0.0026117682
0.0024874366
0.0026346967
0.0028393746
0.0024632
0.0025721346
0.0026329185
0.0025031725
0.002493827
0.002540865
0.0025155956
0.002476195
0.0025393425
0.0028224718
0.002459887
0.0024681196
0.0025095823
0.0025291122
0.0026881036
0.0026576808
0.0027311677
0.002522804
0.0025095937
0.002484561
0.0026928005
0.0025032663
0.0024335752
0.0024875393
0.002448701
0.0028858231
0.0024289743
0.0026612147
0.0029108848
0.002473675
0.00244061
0.0024234152
0.0026275816
0.0025247356
0.00246686
0.0024874723
0.0024062437
0.002435594
0.002412441
0.0027791902
0.002476796
0.0024229507
0.0024657191
0.0024265284
0.0025707958
0.0024198387
0.002481791
0.0024929256
0.002429813
0.0024281126
0.0025280071
0.0026427035
0.0024229796
0.0028563144
0.0026705915
0.00244786
0.0024171206
0.0024477227
0.0025347453
0.002453467
0.002419146
0.0024181549
0.0024655391
0.0024596637
0.0024154098
0.0024300213
0.0025154785
0.0024184636
0.0025056468
0.0025718322
0.0025428047
0.0024682358
0.002413184
0.0024131127
0.0024391646
0.0024115532
0.0024541323
0.002451249
0.002488224
0.0024291975
0.0029083192
0.0024338586
0.0024142368
0.002443366
0.0024239002
0.0025110496
0.0024403743
0.002419693
0.0024053615
0.00246786
0.0025967832
0.0024062195
0.0024447776
0.0025996396
